L	Ls	nvertices	F_L	F_L_constrained	rho_sum	nloops	regions
  1	  0	  0	           0	           0	           0	 0	[(0, 1)]
  2	  0	  0	           0	           0	           0	 0	[(0, 2)]
  3	  0	  0	           0	           0	           0	 0	[(0, 3)]
  4	  0	  2	   -0.255881	   -0.255881	    0.241996	 0	[(0, 4)]
  5	  0	  4	   -0.255881	   -0.249374	    0.255634	 0	[(0, 5)]
  6	  0	  6	   -0.255881	    -0.14581	    0.149162	 0	[(0, 6)]
  7	  0	  6	   -0.255881	    -0.14581	    0.149162	 0	[(0, 7)]
  8	  0	  6	   -0.255881	    -0.14581	    0.149162	 0	[(0, 8)]
  9	  0	  6	   -0.255881	    -0.14581	    0.149162	 0	[(0, 9)]
 10	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 10)]
 11	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 11)]
 12	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 12)]
 13	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 13)]
 14	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 14)]
 15	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 15)]
 16	  0	  8	   -0.286828	   -0.286828	    0.284121	 0	[(0, 16)]
 17	  0	 10	   -0.542709	   -0.542709	    0.526117	 0	[(0, 17)]
 18	  0	 10	   -0.542709	   -0.542709	    0.526117	 0	[(0, 18)]
 19	  0	 12	   -0.690202	   -0.690202	    0.704614	 0	[(0, 19)]
 20	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 20)]
 21	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 21)]
 22	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 22)]
 23	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 23)]
 24	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 24)]
 25	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 25)]
 26	  0	 13	   -0.690202	   -0.675053	    0.685927	 0	[(0, 26)]
 27	  0	 15	   -0.935175	   -0.935175	    0.935597	 0	[(0, 27)]
 28	  0	 15	   -0.935175	   -0.935175	    0.935597	 0	[(0, 28)]
 29	  0	 17	    -1.06048	    -1.06048	     1.06553	 0	[(0, 29)]
 30	  0	 17	    -1.06048	    -1.06048	     1.06553	 0	[(0, 30)]
 31	  0	 19	    -1.06048	      -1.049	     1.07047	 0	[(0, 31)]
 32	  0	 20	    -1.06048	     1.52851	      1.0823	 1	[(0, 32)]
 33	  0	 22	    -1.06048	   -0.960553	    0.981056	 0	[(0, 33)]
 34	  0	 23	    -1.06048	    -0.97351	     0.99478	 0	[(0, 34)]
 35	  0	 24	    -1.06048	     3.90329	     7.29006	 0	[(0, 35)]
 36	  0	 25	    -1.06048	     3.99496	     7.71358	 0	[(0, 36)]
 37	  0	 26	    -1.06048	     4.12457	     8.12211	 0	[(0, 37)]
 38	  0	 27	    -1.06048	     4.52449	     8.16497	 0	[(0, 38)]
 39	  0	 27	    -1.06048	     4.52449	     8.16497	 0	[(0, 39)]
 40	  0	 28	    -1.06048	     4.38648	     8.28575	 0	[(0, 40)]
 41	  0	 30	    -1.06048	     4.51762	     8.15382	 0	[(0, 41)]
 42	  0	 31	    -1.06048	     4.52791	     8.15449	 0	[(0, 42)]
 43	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 43)]
 44	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 44)]
 45	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 45)]
 46	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 46)]
 47	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 47)]
 48	 28	 13	    -1.06048	     4.45196	     7.44023	 0	[(28, 48)]
 49	 28	 15	    -1.06048	     4.18726	     7.69338	 0	[(28, 49)]
 50	 28	 15	    -1.06048	     4.18726	     7.69338	 0	[(28, 50)]
 51	 28	 15	    -1.06048	     4.18726	     7.69338	 0	[(28, 51)]
 52	 38	  3	    -1.06048	     4.91632	    0.532553	 1	[(38, 52)]
 53	 38	  6	    -1.06048	     6.97487	     3.86013	 1	[(38, 53)]
 54	 38	  7	    -1.06048	     7.49388	     4.98976	 1	[(38, 54)]
 55	 38	  9	    -1.06048	     8.51251	     6.51254	 1	[(38, 55)]
 56	 38	 12	    -1.06048	     11.2969	     8.97306	 2	[(38, 56)]
 57	 38	 14	    -1.06048	     8.65717	     12.2077	 1	[(38, 57)]
 58	 38	 17	    -1.06048	     10.2077	     13.0391	 1	[(38, 58)]
 59	 38	 17	    -1.06048	     10.2077	     13.0391	 1	[(38, 59)]
 60	 38	 17	    -1.06048	     10.2077	     13.0391	 1	[(38, 60)]
 61	 53	  2	    -1.06048	     4.35023	    0.245747	 1	[(53, 61)]
 62	 53	  3	    -1.06048	     4.51608	    0.253747	 1	[(53, 62)]
 63	 53	  6	    -1.06048	     5.02056	    0.246571	 1	[(53, 63)]
 64	 53	  8	    -1.06048	     7.26742	     3.53301	 1	[(53, 64)]
 65	 53	  9	    -1.06048	     7.29867	     4.55251	 1	[(53, 65)]
 66	 53	 11	    -1.06048	     8.12448	     6.81005	 1	[(53, 66)]
 67	 38	 24	    -1.06048	      8.6035	     19.0711	 2	[(38, 67)]
 68	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 68)]
 69	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 69)]
 70	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 70)]
 71	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 71)]
 72	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 72)]
 73	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 73)]
 74	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 74)]
 75	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 75)]
 76	 53	 13	    -1.06048	     8.64799	     8.98335	 1	[(53, 76)]
 77	 74	  2	    -1.06048	     3.70893	    0.313132	 1	[(74, 77)]
 78	 74	  4	    -1.06048	     2.24585	    0.294063	 1	[(74, 78)]
 79	 74	  6	    -1.06048	     4.46335	     5.22831	 0	[(74, 79)]
 80	 74	  7	    -1.06048	      4.1223	     5.68106	 0	[(74, 80)]
 81	 74	  8	    -1.06048	     4.18632	     6.17394	 0	[(74, 81)]
 82	 74	  9	    -1.06048	     4.25377	     7.38114	 0	[(74, 82)]
 83	 74	 10	    -1.06048	     3.97503	     8.59834	 0	[(74, 83)]
 84	 74	 11	    -1.06048	     3.92534	     9.60089	 0	[(74, 84)]
 85	 74	 12	    -1.06048	     3.88018	     10.5672	 0	[(74, 85)]
 86	 74	 13	    -1.06048	     3.75724	     11.5385	 0	[(74, 86)]
 87	 74	 14	    -1.06048	     4.25139	     11.2677	 0	[(74, 87)]
 88	 74	 15	    -1.06048	     4.40243	       10.38	 0	[(74, 88)]
 89	 74	 15	    -1.06048	     4.40243	       10.38	 0	[(74, 89)]
 90	 74	 16	    -1.06048	     4.36268	     13.1502	 0	[(74, 90)]
 91	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 91)]
 92	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 92)]
 93	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 93)]
 94	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 94)]
 95	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 95)]
 96	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 96)]
 97	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 97)]
 98	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 98)]
 99	 74	 17	    -1.06048	     4.37486	     14.2408	 0	[(74, 99)]
100	 90	  4	    -1.06048	     4.06396	    0.256233	 1	[(90, 100)]
101	 90	  6	    -1.06048	     4.25754	    0.281822	 1	[(90, 101)]
102	 90	  8	    -1.06048	     7.41468	     4.60633	 1	[(90, 102)]
103	 90	 11	    -1.06048	     8.91665	     6.23239	 1	[(90, 103)]
104	 90	 12	    -1.06048	      6.7894	     8.18469	 1	[(90, 104)]
105	 90	 14	    -1.06048	     8.34684	     8.72647	 1	[(90, 105)]
106	 90	 14	    -1.06048	     8.34684	     8.72647	 1	[(90, 106)]
107	 90	 14	    -1.06048	     8.34684	     8.72647	 1	[(90, 107)]
108	 90	 14	    -1.06048	     8.34684	     8.72647	 1	[(90, 108)]
109	 90	 14	    -1.06048	     8.34684	     8.72647	 1	[(90, 109)]
110	 99	  3	    -1.06048	      3.9544	    0.321117	 1	[(99, 110)]
111	 99	  5	    -1.06048	     4.38013	    0.281445	 1	[(99, 111)]
112	 99	  7	    -1.06048	     7.24955	     5.36349	 1	[(99, 112)]
113	 99	  9	    -1.06048	     8.38918	     6.79051	 1	[(99, 113)]
114	 90	 21	    -1.06048	     8.29464	     15.8109	 2	[(90, 114)]
115	 90	 22	    -1.06048	     5.41197	     17.4955	 2	[(90, 115)]
116	 90	 23	    -1.06048	     3.24063	     18.9537	 2	[(90, 116)]
117	 90	 25	    -1.06048	     2.53379	     20.0539	 2	[(90, 117)]
118	 90	 25	    -1.06048	     2.53379	     20.0539	 2	[(90, 118)]
119	 90	 25	    -1.06048	     2.53379	     20.0539	 2	[(90, 119)]
120	110	  4	    -1.06048	     3.95952	    0.322838	 1	[(110, 120)]
121	 90	 27	    -1.06048	     4.02483	     21.8845	 3	[(90, 121)]
122	 90	 28	    -1.06048	     2.57457	     22.9551	 3	[(90, 122)]
123	 90	 29	    -1.06048	     1.71206	     23.9254	 3	[(90, 123)]
124	 63	 55	    -1.06048	     0.26109	     48.3309	 6	[(63, 124)]
125	 63	 58	    -7.03687	    -7.03687	     50.5434	 5	[(63, 125)]
126	 63	 59	     -8.3726	     -8.3726	      52.917	 5	[(63, 126)]
127	 63	 60	     -8.3726	    -8.23697	     53.7657	 5	[(63, 127)]
128	  0	122	    -9.25519	    -9.25519	     88.9813	 7	[(0, 128)]
129	  0	124	    -10.0114	    -10.0114	     90.4982	 7	[(0, 129)]
130	  0	124	    -10.0114	    -10.0114	     90.4982	 7	[(0, 130)]
131	  0	125	    -10.0114	    -6.21771	     90.6914	 8	[(0, 131)]
132	  0	125	    -10.0114	    -6.21771	     90.6914	 8	[(0, 132)]
133	  0	127	    -10.0114	    -4.74423	     91.2619	 9	[(0, 133)]
134	  0	128	    -10.0114	    -4.79955	     91.7017	 9	[(0, 134)]
135	  0	130	    -10.0114	    -5.91233	     95.0784	 8	[(0, 135)]
136	  0	131	    -10.0114	    -6.47422	     96.7607	 8	[(0, 136)]
137	  0	132	    -10.0114	    -7.86789	      97.975	 8	[(0, 137)]
138	  0	133	    -10.0114	    -8.45642	     98.9007	 8	[(0, 138)]
139	  0	134	    -10.0114	    -8.68995	     99.7666	 8	[(0, 139)]
140	  0	135	    -10.0114	    -9.21587	     100.825	 8	[(0, 140)]
141	  0	136	    -10.0114	    -9.30805	     101.734	 8	[(0, 141)]
142	  0	137	    -10.1639	    -10.1639	     103.062	 8	[(0, 142)]
143	  0	138	    -10.2518	    -10.2518	     103.931	 8	[(0, 143)]
144	  0	139	    -10.7306	    -10.7306	     105.402	 8	[(0, 144)]
145	  0	140	    -11.3871	    -11.3871	     107.554	 8	[(0, 145)]
146	  0	141	    -11.4055	    -11.4055	     108.361	 8	[(0, 146)]
