L	Ls	nvertices	F_L	F_L_constrained	rho_sum	nloops	regions
  3	  0	  0	           0	           0	           0	 0	[(0, 3)]
  4	  0	  0	           0	           0	           0	 0	[(0, 4)]
  5	  0	  0	           0	           0	           0	 0	[(0, 5)]
  6	  0	  0	           0	           0	           0	 0	[(0, 6)]
  7	  0	  0	           0	           0	           0	 0	[(0, 7)]
  8	  0	  0	           0	           0	           0	 0	[(0, 8)]
  9	  0	  0	           0	           0	           0	 0	[(0, 9)]
 10	  0	  0	           0	           0	           0	 0	[(0, 10)]
 11	  0	  0	           0	           0	           0	 0	[(0, 11)]
 12	  0	  0	           0	           0	           0	 0	[(0, 12)]
 13	  0	  0	           0	           0	           0	 0	[(0, 13)]
 14	  0	  0	           0	           0	           0	 0	[(0, 14)]
 15	  0	  0	           0	           0	           0	 0	[(0, 15)]
 16	  0	  0	           0	           0	           0	 0	[(0, 16)]
 17	  0	  3	   -0.278051	   -0.278051	     0.30377	 0	[(0, 17)]
 18	  0	  3	   -0.278051	   -0.278051	     0.30377	 0	[(0, 18)]
 19	  0	  5	    -0.39431	    -0.39431	     0.41423	 0	[(0, 19)]
 20	  0	  6	    -0.39431	   -0.390539	    0.420862	 0	[(0, 20)]
 21	  0	  6	    -0.39431	   -0.390539	    0.420862	 0	[(0, 21)]
 22	  0	  6	    -0.39431	   -0.390539	    0.420862	 0	[(0, 22)]
 23	 20	  2	    -0.39431	     3.71095	    0.308506	 1	[(20, 23)]
 24	  0	 10	    -0.39431	     2.03038	    0.431337	 1	[(0, 24)]
 25	 20	  6	    -0.39431	     4.63766	     5.27658	 0	[(20, 25)]
 26	 20	  7	    -0.39431	     4.58603	     5.77334	 0	[(20, 26)]
 27	 20	  8	    -0.39431	     4.42404	     6.26899	 0	[(20, 27)]
 28	 20	  9	    -0.39431	     4.06212	     7.62005	 0	[(20, 28)]
 29	 20	 10	    -0.39431	     4.09173	     8.55408	 0	[(20, 29)]
 30	 20	 11	    -0.39431	     3.82549	     9.59317	 0	[(20, 30)]
 31	 20	 12	    -0.39431	     3.45869	     10.6404	 0	[(20, 31)]
 32	 20	 13	    -0.39431	     3.25069	      11.657	 0	[(20, 32)]
 33	 20	 14	    -0.39431	      3.0182	     12.6326	 0	[(20, 33)]
 34	 20	 15	    -0.39431	     2.50526	     13.7164	 0	[(20, 34)]
 35	 20	 16	    -0.39431	      2.3182	     14.6502	 0	[(20, 35)]
 36	 20	 17	    -0.39431	     2.27573	     15.5068	 0	[(20, 36)]
 37	 20	 18	    -0.39431	     1.86094	     16.5752	 0	[(20, 37)]
 38	 20	 19	    -0.39431	     1.50413	     17.6401	 0	[(20, 38)]
 39	  0	 30	    -0.39431	     1.08065	     18.3391	 0	[(0, 39)]
 40	  0	 31	    -0.39431	    0.977681	     19.1479	 0	[(0, 40)]
 41	  0	 32	    -0.39431	     1.50463	     19.0779	 0	[(0, 41)]
 42	  0	 33	    -0.39431	     1.68475	     18.6719	 0	[(0, 42)]
 43	  0	 34	    -0.39431	     1.71172	     18.5619	 0	[(0, 43)]
 44	  0	 35	    -0.39431	     1.63759	     18.6554	 0	[(0, 44)]
 45	  0	 35	    -0.39431	     1.63759	     18.6554	 0	[(0, 45)]
 46	  0	 35	    -0.39431	     1.63759	     18.6554	 0	[(0, 46)]
