L	Ls	nvertices	F_L	F_L_constrained	rho_sum	nloops	regions
409	  0	  0	           0	           0	           0	 0	[(0, 409)]
410	  0	  0	           0	           0	           0	 0	[(0, 410)]
411	  0	  0	           0	           0	           0	 0	[(0, 411)]
412	  0	  2	           0	     3.69985	    0.334809	 1	[(0, 412)]
413	  0	  4	           0	     2.24537	    0.301188	 1	[(0, 413)]
414	  0	  6	           0	     4.11778	     5.13931	 0	[(0, 414)]
415	  0	  7	           0	     4.25433	     5.66982	 0	[(0, 415)]
416	  0	  8	           0	     3.97058	       6.164	 0	[(0, 416)]
417	  0	  9	           0	     4.49893	     6.49423	 0	[(0, 417)]
418	  0	  9	           0	     4.49893	     6.49423	 0	[(0, 418)]
419	  0	  9	           0	     4.49893	     6.49423	 0	[(0, 419)]
420	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 420)]
421	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 421)]
422	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 422)]
423	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 423)]
424	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 424)]
425	  0	 10	           0	     4.36824	     6.61899	 0	[(0, 425)]
426	422	  2	           0	     3.71831	    0.292341	 1	[(422, 426)]
427	422	  5	           0	     2.38348	    0.273997	 1	[(422, 427)]
428	422	  6	           0	     4.31348	     4.24215	 1	[(422, 428)]
429	422	  8	           0	     4.05614	     5.87426	 0	[(422, 429)]
430	422	  8	           0	     4.05614	     5.87426	 0	[(422, 430)]
431	422	  8	           0	     4.05614	     5.87426	 0	[(422, 431)]
432	422	  8	           0	     4.05614	     5.87426	 0	[(422, 432)]
433	422	  8	           0	     4.05614	     5.87426	 0	[(422, 433)]
434	422	  8	           0	     4.05614	     5.87426	 0	[(422, 434)]
435	422	  8	           0	     4.05614	     5.87426	 0	[(422, 435)]
436	422	  8	           0	     4.05614	     5.87426	 0	[(422, 436)]
437	422	  8	           0	     4.05614	     5.87426	 0	[(422, 437)]
438	422	  8	           0	     4.05614	     5.87426	 0	[(422, 438)]
439	422	  8	           0	     4.05614	     5.87426	 0	[(422, 439)]
440	422	  8	           0	     4.05614	     5.87426	 0	[(422, 440)]
441	422	  8	           0	     4.05614	     5.87426	 0	[(422, 441)]
442	422	  8	           0	     4.05614	     5.87426	 0	[(422, 442)]
443	422	 10	           0	     3.78799	     6.13916	 0	[(422, 443)]
444	422	 11	           0	     3.79156	     6.14902	 0	[(422, 444)]
445	422	 13	           0	      3.6774	     6.25517	 0	[(422, 445)]
446	422	 13	           0	      3.6774	     6.25517	 0	[(422, 446)]
447	444	  2	           0	     3.70737	    0.316728	 1	[(444, 447)]
448	444	  4	           0	     2.24335	    0.294465	 1	[(444, 448)]
449	444	  6	           0	     4.38465	     5.20424	 0	[(444, 449)]
450	444	  7	           0	     3.89226	       5.609	 0	[(444, 450)]
451	444	  8	           0	      3.6815	     6.68905	 0	[(444, 451)]
452	444	  9	           0	      3.4902	     7.81818	 0	[(444, 452)]
453	444	 10	           0	     3.33248	     8.73734	 0	[(444, 453)]
454	444	 11	           0	     2.92994	      9.8079	 0	[(444, 454)]
455	444	 12	           0	     2.72404	     10.7874	 0	[(444, 455)]
456	444	 13	           0	     2.46262	     11.7952	 0	[(444, 456)]
457	444	 14	           0	     2.97935	     11.9215	 0	[(444, 457)]
458	444	 14	           0	     2.97935	     11.9215	 0	[(444, 458)]
459	444	 15	           0	     5.20957	     12.1625	 1	[(444, 459)]
460	444	 15	           0	     5.20957	     12.1625	 1	[(444, 460)]
461	444	 15	           0	     5.20957	     12.1625	 1	[(444, 461)]
462	444	 15	           0	     5.20957	     12.1625	 1	[(444, 462)]
463	444	 15	           0	     5.20957	     12.1625	 1	[(444, 463)]
464	459	  3	           0	     5.78123	    0.432601	 2	[(459, 464)]
465	459	  6	           0	     2.23099	    0.276619	 1	[(459, 465)]
466	459	  8	           0	     4.73106	     5.73188	 0	[(459, 466)]
467	459	  9	           0	     4.42649	      6.0332	 0	[(459, 467)]
