L	Ls	nvertices	F_L	F_L_constrained	rho_sum	nloops	regions
  7	  0	  0	           0	           0	           0	 0	[(0, 7)]
  8	  0	  0	           0	           0	           0	 0	[(0, 8)]
  9	  0	  0	           0	           0	           0	 0	[(0, 9)]
 10	  0	  0	           0	           0	           0	 0	[(0, 10)]
 11	  0	  2	           0	      3.7054	    0.321374	 1	[(0, 11)]
 12	  0	  5	           0	     2.35493	    0.266214	 1	[(0, 12)]
 13	  0	  7	           0	     5.25976	     5.69437	 0	[(0, 13)]
 14	  0	  8	           0	     5.16043	     6.13069	 0	[(0, 14)]
 15	  0	  9	           0	     5.02806	     6.57549	 0	[(0, 15)]
 16	  0	 10	           0	     4.94725	     7.03855	 0	[(0, 16)]
 17	  0	 11	           0	     4.90924	     7.99196	 0	[(0, 17)]
 18	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 18)]
 19	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 19)]
 20	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 20)]
 21	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 21)]
 22	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 22)]
 23	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 23)]
 24	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 24)]
 25	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 25)]
 26	  0	 12	           0	     5.38385	     7.73108	 0	[(0, 26)]
 27	  0	 15	           0	     5.12421	     7.99527	 0	[(0, 27)]
 28	  0	 15	           0	     5.12421	     7.99527	 0	[(0, 28)]
 29	  0	 16	           0	     4.98892	     8.13358	 0	[(0, 29)]
 30	  0	 16	           0	     4.98892	     8.13358	 0	[(0, 30)]
 31	  0	 18	           0	     5.01221	     8.11474	 0	[(0, 31)]
 32	  0	 18	           0	     5.01221	     8.11474	 0	[(0, 32)]
 33	  0	 18	           0	     5.01221	     8.11474	 0	[(0, 33)]
 34	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 34)]
 35	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 35)]
 36	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 36)]
 37	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 37)]
 38	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 38)]
 39	  0	 20	           0	     4.98396	     8.14595	 0	[(0, 39)]
 40	  0	 21	           0	     4.85572	     8.26963	 0	[(0, 40)]
 41	  0	 22	           0	     4.80689	     8.31087	 0	[(0, 41)]
 42	  0	 22	           0	     4.80689	     8.31087	 0	[(0, 42)]
 43	  0	 22	           0	     4.80689	     8.31087	 0	[(0, 43)]
 44	  0	 22	           0	     4.80689	     8.31087	 0	[(0, 44)]
 45	  0	 24	           0	     4.71836	     8.40357	 0	[(0, 45)]
 46	  0	 24	           0	     4.71836	     8.40357	 0	[(0, 46)]
 47	  0	 25	           0	     4.59046	     8.52538	 0	[(0, 47)]
 48	  0	 25	           0	     4.59046	     8.52538	 0	[(0, 48)]
 49	  0	 25	           0	     4.59046	     8.52538	 0	[(0, 49)]
 50	  0	 25	           0	     4.59046	     8.52538	 0	[(0, 50)]
 51	  0	 27	           0	     4.45676	     8.64311	 0	[(0, 51)]
 52	  0	 27	           0	     4.45676	     8.64311	 0	[(0, 52)]
 53	  0	 27	           0	     4.45676	     8.64311	 0	[(0, 53)]
 54	  0	 27	           0	     4.45676	     8.64311	 0	[(0, 54)]
 55	  0	 27	           0	     4.45676	     8.64311	 0	[(0, 55)]
 56	 45	  2	           0	     3.73554	    0.257742	 1	[(45, 56)]
 57	 45	  4	           0	     4.22718	    0.300721	 1	[(45, 57)]
 58	 45	  6	           0	     7.03786	     4.44812	 1	[(45, 58)]
 59	 45	  9	           0	     8.05209	     5.89552	 1	[(45, 59)]
 60	 45	 10	           0	     9.15356	     7.37392	 1	[(45, 60)]
 61	 45	 11	           0	     8.56084	     8.37927	 1	[(45, 61)]
 62	 45	 13	           0	     9.13613	     10.1495	 1	[(45, 62)]
 63	 45	 15	           0	     9.42388	     12.1584	 1	[(45, 63)]
 64	 45	 17	           0	     9.89568	     14.0648	 1	[(45, 64)]
 65	 45	 19	           0	     10.9058	     15.6974	 1	[(45, 65)]
 66	 45	 19	           0	     10.9058	     15.6974	 1	[(45, 66)]
 67	 45	 19	           0	     10.9058	     15.6974	 1	[(45, 67)]
 68	 45	 20	           0	     10.4529	     16.2297	 1	[(45, 68)]
 69	 45	 20	           0	     10.4529	     16.2297	 1	[(45, 69)]
 70	 45	 20	           0	     10.4529	     16.2297	 1	[(45, 70)]
 71	 45	 20	           0	     10.4529	     16.2297	 1	[(45, 71)]
 72	 45	 22	           0	     10.4692	     16.2364	 1	[(45, 72)]
 73	 45	 22	           0	     10.4692	     16.2364	 1	[(45, 73)]
 74	 45	 22	           0	     10.4692	     16.2364	 1	[(45, 74)]
 75	 45	 23	           0	     10.3393	     16.3582	 1	[(45, 75)]
 76	 45	 24	           0	     10.3427	     16.3659	 1	[(45, 76)]
 77	 45	 26	           0	      10.348	     16.3596	 1	[(45, 77)]
 78	 45	 26	           0	      10.348	     16.3596	 1	[(45, 78)]
 79	 45	 26	           0	      10.348	     16.3596	 1	[(45, 79)]
 80	 45	 28	           0	     10.3194	     16.3939	 1	[(45, 80)]
 81	 45	 28	           0	     10.3194	     16.3939	 1	[(45, 81)]
 82	 45	 30	           0	     10.1783	     16.5285	 1	[(45, 82)]
 83	 45	 31	           0	     10.1819	     16.5355	 1	[(45, 83)]
 84	 45	 32	           0	     17.0696	     17.2274	 2	[(45, 84)]
 85	 45	 33	           0	     15.4875	     18.7401	 2	[(45, 85)]
 86	 45	 35	           0	     14.7839	     19.6484	 2	[(45, 86)]
 87	 17	 60	           0	      11.123	     42.3863	 4	[(17, 87)]
 88	 17	 62	           0	     7.22192	      43.882	 3	[(17, 88)]
 89	 17	 63	           0	     5.78333	     44.9738	 3	[(17, 89)]
 90	 17	 64	           0	     5.14895	      47.871	 3	[(17, 90)]
 91	 17	 65	           0	     4.53321	     49.3178	 3	[(17, 91)]
 92	 17	 69	           0	     2.40682	     52.8746	 2	[(17, 92)]
 93	 17	 71	    -2.36382	    -2.36382	     55.1339	 2	[(17, 93)]
 94	 17	 73	    -5.17438	    -5.17438	      57.203	 2	[(17, 94)]
 95	 17	 75	    -7.77015	    -7.77015	      59.197	 2	[(17, 95)]
 96	 17	 76	     -13.859	     -13.859	     62.9085	 2	[(17, 96)]
 97	 17	 78	    -14.4256	    -14.4256	     65.2526	 2	[(17, 97)]
 98	 17	 79	    -14.5729	    -14.5729	     66.9243	 2	[(17, 98)]
 99	 17	 80	    -17.2943	    -17.2943	     68.5139	 2	[(17, 99)]
100	 17	 80	    -17.2943	    -17.2943	     68.5139	 2	[(17, 100)]
101	 17	 81	    -17.2943	    -16.5266	      69.596	 3	[(17, 101)]
102	 17	 82	    -17.3091	    -17.3091	     70.5196	 3	[(17, 102)]
103	 17	 84	    -17.6084	    -17.6084	     72.2138	 2	[(17, 103)]
104	 17	 85	     -17.626	     -17.626	     73.0796	 2	[(17, 104)]
105	 17	 86	    -18.0576	    -18.0576	     74.3602	 2	[(17, 105)]
106	 17	 87	    -18.3467	    -18.3467	     75.4875	 2	[(17, 106)]
107	 17	 88	    -18.3492	    -18.3492	     76.3829	 2	[(17, 107)]
108	 17	 89	    -18.3492	    -18.3117	     77.1654	 2	[(17, 108)]
109	 17	 90	    -18.3864	    -18.3864	     78.1137	 2	[(17, 109)]
110	 17	 91	    -18.3864	    -17.9208	     77.3187	 2	[(17, 110)]
111	 17	 91	    -18.3864	    -17.9208	     77.3187	 2	[(17, 111)]
112	 17	 92	    -18.3864	    -15.3989	     77.5722	 3	[(17, 112)]
113	 17	 93	    -18.3864	    -15.1841	     77.6289	 3	[(17, 113)]
114	 17	 95	    -18.3864	    -17.8761	     76.6745	 2	[(17, 114)]
115	 17	 96	    -18.3864	    -17.8892	     76.6877	 2	[(17, 115)]
116	  0	107	    -18.3864	    -14.7788	     92.9047	 2	[(0, 116)]
117	  0	108	    -18.3864	     -14.958	     94.5997	 2	[(0, 117)]
118	  0	109	    -18.3864	    -14.9455	     95.4458	 2	[(0, 118)]
119	  0	110	    -18.3864	    -16.6497	     96.8407	 2	[(0, 119)]
120	  0	111	    -18.3864	    -16.8555	     97.8043	 2	[(0, 120)]
121	  0	112	    -18.3864	    -16.8703	     98.6579	 2	[(0, 121)]
122	  0	113	    -18.3864	    -16.8719	     99.3668	 2	[(0, 122)]
123	  0	114	    -18.5111	    -18.5111	     100.963	 2	[(0, 123)]
124	  0	115	    -18.5558	    -18.5558	     101.848	 2	[(0, 124)]
125	  0	116	    -18.9804	    -18.9804	     102.908	 2	[(0, 125)]
126	  0	117	    -19.3054	    -19.3054	     103.814	 2	[(0, 126)]
127	  0	118	    -19.3144	    -19.3144	     104.675	 2	[(0, 127)]
128	  0	119	     -19.429	     -19.429	     105.586	 2	[(0, 128)]
129	  0	120	     -19.429	    -19.3646	     106.397	 2	[(0, 129)]
130	  0	121	     -19.429	    -19.3301	     107.325	 2	[(0, 130)]
131	  0	122	     -19.429	    -19.2721	     108.242	 2	[(0, 131)]
132	  0	123	     -19.429	    -19.0623	     108.918	 2	[(0, 132)]
133	  0	124	     -19.429	    -19.0442	     110.075	 2	[(0, 133)]
134	  0	125	     -19.429	     -19.137	     111.353	 2	[(0, 134)]
135	  0	126	     -19.429	    -19.0628	     112.363	 2	[(0, 135)]
136	  0	127	     -19.429	    -19.1808	     113.435	 2	[(0, 136)]
137	  0	128	     -19.429	    -18.6856	     112.929	 2	[(0, 137)]
138	  0	128	     -19.429	    -18.6856	     112.929	 2	[(0, 138)]
